Unnamed: 0,area,ciudad,zona,residuos,residuos_especiales,agua,energia,conciencia,final
369,rural,10170,VALLE,0.5,0.0,1.0,1.0,1.0,0
370,rural,10170,VALLE,1.0,0.5,0.0,0.5,1.0,1
371,rural,10170,VALLE,1.0,0.0,1.0,1.0,1.0,0
372,rural,10170,VALLE,0.0,0.5,1.0,0.5,1.0,0
373,rural,10170,VALLE,0.0,0.5,0.0,1.0,0.5,1
374,rural,10170,VALLE,1.0,1.0,0.0,1.0,1.0,1
375,rural,10170,VALLE,1.0,0.5,0.0,1.0,1.0,1
376,rural,10170,VALLE,0.0,0.0,0.0,0.0,1.0,2
377,rural,10170,VALLE,1.0,0.0,1.0,0.0,1.0,0
378,rural,10170,VALLE,0.0,0.5,0.5,0.0,1.0,2
379,rural,10170,VALLE,0.0,0.5,0.0,1.0,0.0,1
380,rural,10170,VALLE,0.0,1.0,1.0,1.0,1.0,0
381,rural,10170,VALLE,0.0,0.5,1.0,1.0,1.0,0
382,rural,10170,VALLE,0.0,0.5,1.0,1.0,0.0,0
383,rural,10170,VALLE,1.0,1.0,1.0,1.0,1.0,0
384,rural,10170,VALLE,1.0,1.0,1.0,1.0,1.0,0
385,rural,10170,VALLE,1.0,0.5,0.0,0.0,1.0,2
386,rural,10170,VALLE,1.0,1.0,0.5,0.5,0.5,0
387,rural,10170,VALLE,0.5,0.5,1.0,0.0,0.5,0
388,rural,10170,VALLE,1.0,1.0,0.5,1.0,1.0,1
389,rural,10170,VALLE,1.0,0.5,0.0,0.5,0.0,2
390,rural,10170,VALLE,0.5,0.5,0.5,1.0,1.0,1
391,rural,10170,VALLE,0.0,0.5,0.5,0.0,1.0,2
392,rural,10170,VALLE,1.0,1.0,0.0,1.0,1.0,1
393,rural,10170,VALLE,0.0,0.0,0.0,0.0,0.0,2
394,rural,10170,VALLE,1.0,0.5,1.0,1.0,1.0,0
395,rural,10170,VALLE,1.0,1.0,0.0,1.0,0.5,1
396,rural,10170,VALLE,1.0,1.0,0.5,0.0,0.5,2
397,rural,10170,VALLE,1.0,0.5,0.0,1.0,1.0,1
398,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,0.0,0.5,0.5,1.0,0
399,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,0.5,0.5,0.0,0.5,2
400,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,1.0,0.5,0.0,1.0,2
401,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,0.0,0.5,0.0,0.5,2
402,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,0.0,0.5,1.0,0.5,1
403,rural,10171,VICTORIA DEL PORTETE (IRQ,0.0,0.0,0.5,0.5,0.5,2
404,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,0.5,0.5,0.0,1.0,2
405,rural,10171,VICTORIA DEL PORTETE (IRQ,0.5,0.5,0.5,1.0,0.5,1
406,rural,10171,VICTORIA DEL PORTETE (IRQ,0.0,0.5,0.5,0.0,0.5,2
407,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,0.5,0.5,0.0,1.0,2
408,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,0.0,1.0,0.0,1.0,0
409,rural,10171,VICTORIA DEL PORTETE (IRQ,1.0,0.5,0.5,0.0,0.5,2
410,rural,10252,SAN GERARDO,0.5,0.0,1.0,1.0,1.0,0
411,rural,10252,SAN GERARDO,0.0,0.0,1.0,1.0,1.0,0
412,rural,10252,SAN GERARDO,1.0,0.0,0.0,0.0,1.0,2
413,rural,10252,SAN GERARDO,0.5,0.0,0.0,1.0,1.0,1
414,rural,10252,SAN GERARDO,1.0,0.0,0.0,0.0,1.0,2
415,rural,10252,SAN GERARDO,1.0,0.0,0.0,0.0,1.0,2
416,rural,10252,SAN GERARDO,1.0,0.5,0.5,1.0,1.0,1
417,rural,10252,SAN GERARDO,0.5,0.5,0.0,1.0,1.0,1
418,rural,10252,SAN GERARDO,0.5,0.0,1.0,0.5,1.0,0
419,rural,10252,SAN GERARDO,1.0,0.5,0.0,1.0,1.0,1
420,rural,10252,SAN GERARDO,0.0,0.0,1.0,1.0,1.0,0
421,rural,10252,SAN GERARDO,1.0,0.0,1.0,1.0,1.0,0
422,urbana,10350,GUALACEO,1.0,0.5,0.5,1.0,1.0,1
423,urbana,10350,GUALACEO,0.0,0.5,1.0,0.0,0.5,0
424,urbana,10350,GUALACEO,1.0,0.0,0.5,0.5,1.0,0
425,urbana,10350,GUALACEO,0.0,0.0,0.0,1.0,0.0,1
426,urbana,10350,GUALACEO,0.5,0.0,0.0,1.0,1.0,1
427,urbana,10350,GUALACEO,0.0,0.0,1.0,0.0,0.5,0
428,urbana,10350,GUALACEO,1.0,0.5,0.0,1.0,0.5,1
429,urbana,10350,GUALACEO,0.5,0.0,1.0,1.0,1.0,0
430,urbana,10350,GUALACEO,0.5,0.5,0.0,0.5,0.0,2
431,urbana,10350,GUALACEO,0.0,0.0,0.0,0.0,0.0,2
432,urbana,10350,GUALACEO,0.5,0.5,0.5,0.5,1.0,1
433,urbana,10350,GUALACEO,1.0,0.0,0.5,0.5,0.5,0
434,rural,10359,LUIS CORDERO VEGA,1.0,0.5,1.0,1.0,1.0,0
435,rural,10359,LUIS CORDERO VEGA,1.0,0.0,0.0,0.5,1.0,1
436,rural,10359,LUIS CORDERO VEGA,1.0,0.5,0.0,0.5,1.0,1
437,rural,10359,LUIS CORDERO VEGA,1.0,0.5,1.0,0.5,1.0,0
438,rural,10359,LUIS CORDERO VEGA,1.0,0.5,1.0,0.0,1.0,0
439,rural,10359,LUIS CORDERO VEGA,1.0,0.0,0.0,1.0,1.0,1
440,rural,10359,LUIS CORDERO VEGA,0.5,0.0,1.0,1.0,1.0,0
441,rural,10359,LUIS CORDERO VEGA,1.0,0.5,1.0,1.0,1.0,0
442,rural,10359,LUIS CORDERO VEGA,1.0,0.0,0.5,0.0,1.0,2
443,rural,10359,LUIS CORDERO VEGA,0.5,0.5,1.0,0.5,1.0,0
444,rural,10359,LUIS CORDERO VEGA,1.0,0.0,0.0,0.0,1.0,2
445,rural,10359,LUIS CORDERO VEGA,0.5,0.0,1.0,0.5,1.0,0
446,rural,10450,NABON,0.0,0.0,1.0,0.0,1.0,0
447,rural,10450,NABON,1.0,0.5,0.0,0.5,0.0,2
448,rural,10450,NABON,0.0,0.0,0.0,1.0,1.0,1
449,rural,10450,NABON,0.5,0.0,0.0,1.0,1.0,1
450,rural,10450,NABON,1.0,0.5,0.0,0.5,0.0,2
451,rural,10450,NABON,0.0,0.5,0.0,1.0,0.5,1
452,rural,10450,NABON,1.0,1.0,0.5,1.0,0.0,1
453,rural,10450,NABON,1.0,0.5,0.5,0.5,1.0,0
454,rural,10450,NABON,1.0,0.0,0.5,1.0,0.5,1
455,rural,10450,NABON,0.5,0.0,1.0,0.5,0.0,0
456,rural,10450,NABON,0.5,0.0,0.0,0.5,0.5,2
457,rural,10450,NABON,1.0,0.5,1.0,0.5,1.0,0
458,rural,10451,COCHAPATA,0.0,0.0,0.5,1.0,1.0,1
459,rural,10451,COCHAPATA,1.0,0.5,1.0,1.0,1.0,0
460,rural,10451,COCHAPATA,0.5,0.5,0.0,0.5,1.0,1
461,rural,10451,COCHAPATA,0.5,0.0,0.0,1.0,1.0,1
462,rural,10451,COCHAPATA,0.5,0.5,0.5,1.0,1.0,1
463,rural,10451,COCHAPATA,1.0,0.5,0.0,0.5,1.0,1
464,rural,10451,COCHAPATA,1.0,1.0,0.5,1.0,1.0,1
465,rural,10451,COCHAPATA,1.0,0.0,0.0,1.0,0.5,1
466,rural,10451,COCHAPATA,1.0,0.5,0.0,1.0,0.5,1
467,rural,10451,COCHAPATA,1.0,0.0,0.5,1.0,1.0,1
468,rural,10451,COCHAPATA,1.0,0.0,1.0,0.0,1.0,0
469,rural,10451,COCHAPATA,1.0,0.0,1.0,1.0,0.5,0
470,rural,10453,LAS NIEVES (CHAYA),0.5,0.5,0.0,0.5,0.0,2
471,rural,10453,LAS NIEVES (CHAYA),1.0,1.0,0.5,1.0,1.0,1
472,rural,10453,LAS NIEVES (CHAYA),0.0,1.0,1.0,0.5,0.0,0
473,rural,10453,LAS NIEVES (CHAYA),1.0,0.0,0.5,0.5,1.0,0
474,rural,10453,LAS NIEVES (CHAYA),0.5,1.0,1.0,1.0,1.0,0
475,rural,10453,LAS NIEVES (CHAYA),0.5,0.5,0.0,0.5,0.0,2
476,rural,10453,LAS NIEVES (CHAYA),1.0,1.0,0.5,1.0,1.0,1
477,rural,10453,LAS NIEVES (CHAYA),1.0,0.5,0.5,0.5,0.5,0
478,rural,10453,LAS NIEVES (CHAYA),0.0,0.0,0.0,1.0,0.0,1
479,rural,10453,LAS NIEVES (CHAYA),0.0,0.5,0.0,0.0,0.0,2
480,rural,10453,LAS NIEVES (CHAYA),1.0,0.5,0.5,0.0,0.5,2
481,rural,10453,LAS NIEVES (CHAYA),1.0,0.5,0.0,0.5,1.0,1
482,urbana,10550,PAUTE,0.0,0.0,0.5,0.0,0.5,2
483,urbana,10550,PAUTE,0.5,0.0,0.0,0.5,1.0,1
484,urbana,10550,PAUTE,0.0,0.0,1.0,1.0,1.0,0
485,urbana,10550,PAUTE,0.0,0.5,0.5,0.0,1.0,2
486,urbana,10550,PAUTE,0.0,0.0,1.0,1.0,1.0,0
487,urbana,10550,PAUTE,0.0,1.0,0.0,0.5,0.0,2
488,urbana,10550,PAUTE,1.0,0.0,1.0,1.0,1.0,0
489,urbana,10550,PAUTE,0.5,0.0,0.5,0.0,0.5,2
490,urbana,10550,PAUTE,0.5,0.5,0.0,1.0,1.0,1
491,urbana,10550,PAUTE,0.5,0.5,1.0,0.0,0.5,0
492,urbana,10550,PAUTE,0.0,1.0,1.0,0.5,0.0,0
493,urbana,10550,PAUTE,1.0,0.0,1.0,1.0,1.0,0
494,rural,10556,GUARAINAG,1.0,0.5,1.0,1.0,1.0,0
495,rural,10556,GUARAINAG,0.5,1.0,1.0,0.5,1.0,0
496,rural,10556,GUARAINAG,0.5,0.0,0.5,1.0,1.0,1
497,rural,10556,GUARAINAG,1.0,0.0,0.5,0.0,1.0,2
498,rural,10556,GUARAINAG,0.0,1.0,0.0,1.0,1.0,1
499,rural,10556,GUARAINAG,0.0,1.0,0.0,1.0,1.0,1
500,rural,10556,GUARAINAG,1.0,0.0,0.0,1.0,1.0,1
501,rural,10556,GUARAINAG,1.0,0.5,1.0,1.0,1.0,0
502,rural,10556,GUARAINAG,0.5,0.0,0.5,1.0,1.0,1
503,rural,10556,GUARAINAG,1.0,0.0,0.5,0.5,1.0,0
504,rural,10556,GUARAINAG,0.0,0.5,0.5,1.0,1.0,1
505,rural,10556,GUARAINAG,0.0,1.0,0.0,1.0,0.0,1
506,rural,10650,PUCARA,1.0,0.0,1.0,1.0,0.5,0
507,rural,10650,PUCARA,0.5,0.0,1.0,1.0,1.0,0
508,rural,10650,PUCARA,1.0,0.0,0.0,1.0,1.0,1
509,rural,10650,PUCARA,0.5,0.0,1.0,0.5,1.0,0
510,rural,10650,PUCARA,0.5,0.0,0.5,1.0,1.0,1
511,rural,10650,PUCARA,0.5,0.0,0.0,1.0,1.0,1
512,rural,10650,PUCARA,1.0,0.0,1.0,0.5,1.0,0
513,rural,10650,PUCARA,0.5,0.0,0.0,1.0,1.0,1
514,rural,10650,PUCARA,0.5,0.0,1.0,1.0,1.0,0
515,rural,10850,SANTA ISABEL ( CHAGUARURC,1.0,0.0,0.0,1.0,1.0,1
516,rural,10850,SANTA ISABEL ( CHAGUARURC,1.0,0.0,1.0,1.0,1.0,0
517,rural,10850,SANTA ISABEL ( CHAGUARURC,1.0,0.0,0.0,1.0,1.0,1
518,rural,10850,SANTA ISABEL ( CHAGUARURC,0.0,0.0,1.0,1.0,1.0,0
519,rural,10850,SANTA ISABEL ( CHAGUARURC,0.5,0.0,0.5,1.0,1.0,1
520,rural,10850,SANTA ISABEL ( CHAGUARURC,1.0,0.0,0.0,0.5,1.0,1
521,rural,10850,SANTA ISABEL ( CHAGUARURC,0.5,0.0,0.0,1.0,1.0,1
522,rural,10850,SANTA ISABEL ( CHAGUARURC,0.5,0.0,0.0,1.0,1.0,1
523,rural,10850,SANTA ISABEL ( CHAGUARURC,0.5,0.0,0.0,0.5,1.0,1
524,rural,10850,SANTA ISABEL ( CHAGUARURC,1.0,0.0,0.0,0.0,1.0,2
525,rural,10850,SANTA ISABEL ( CHAGUARURC,0.5,0.0,0.0,0.5,1.0,1
526,rural,10850,SANTA ISABEL ( CHAGUARURC,1.0,0.0,0.0,1.0,1.0,1
527,rural,10851,ABDON CALDERON (LA UNION,1.0,0.0,0.0,0.0,1.0,2
528,rural,10851,ABDON CALDERON (LA UNION,1.0,0.0,0.0,0.0,1.0,2
529,rural,10851,ABDON CALDERON (LA UNION,1.0,0.0,0.0,0.0,1.0,2
530,rural,10851,ABDON CALDERON (LA UNION,1.0,1.0,0.5,1.0,1.0,1
531,rural,10851,ABDON CALDERON (LA UNION,0.0,0.5,0.0,0.5,1.0,1
532,rural,10851,ABDON CALDERON (LA UNION,0.0,0.0,0.5,1.0,1.0,1
533,rural,10851,ABDON CALDERON (LA UNION,1.0,0.0,0.5,0.0,1.0,2
534,rural,10851,ABDON CALDERON (LA UNION,1.0,0.0,0.0,0.0,1.0,2
535,rural,10851,ABDON CALDERON (LA UNION,0.5,0.5,1.0,0.5,1.0,0
536,rural,10851,ABDON CALDERON (LA UNION,1.0,0.0,1.0,1.0,1.0,0
537,rural,10851,ABDON CALDERON (LA UNION,1.0,0.0,1.0,1.0,1.0,0
538,rural,10851,ABDON CALDERON (LA UNION,0.5,0.0,1.0,1.0,1.0,0
539,urbana,10950,SIGSIG,0.0,0.5,0.0,0.0,0.0,2
540,urbana,10950,SIGSIG,1.0,0.5,1.0,1.0,0.5,0
541,urbana,10950,SIGSIG,0.5,0.5,0.5,0.5,1.0,1
542,urbana,10950,SIGSIG,0.0,0.0,0.0,0.5,0.5,2
543,urbana,10950,SIGSIG,0.5,0.0,0.5,1.0,1.0,1
544,urbana,10950,SIGSIG,1.0,0.0,1.0,0.0,1.0,0
545,urbana,10950,SIGSIG,1.0,0.0,0.5,1.0,1.0,1
546,urbana,10950,SIGSIG,1.0,0.0,1.0,0.5,1.0,0
547,urbana,10950,SIGSIG,1.0,0.0,0.0,0.5,1.0,1
548,urbana,10950,SIGSIG,1.0,1.0,0.5,0.5,0.5,0
549,urbana,10950,SIGSIG,1.0,0.0,1.0,0.5,1.0,0
550,urbana,10950,SIGSIG,1.0,0.0,1.0,1.0,1.0,0
551,rural,10956,SAN JOSE DE RARANGA,1.0,0.0,0.0,1.0,1.0,1
552,rural,10956,SAN JOSE DE RARANGA,0.5,0.0,1.0,1.0,0.5,0
553,rural,10956,SAN JOSE DE RARANGA,1.0,0.0,0.5,1.0,1.0,1
554,rural,10956,SAN JOSE DE RARANGA,1.0,0.5,0.5,1.0,0.5,1
555,rural,10956,SAN JOSE DE RARANGA,1.0,0.0,1.0,0.5,1.0,0
556,rural,10956,SAN JOSE DE RARANGA,1.0,0.0,1.0,1.0,1.0,0
557,rural,10956,SAN JOSE DE RARANGA,1.0,0.5,0.0,1.0,0.5,1
558,rural,10956,SAN JOSE DE RARANGA,1.0,0.0,1.0,1.0,1.0,0
559,rural,10956,SAN JOSE DE RARANGA,1.0,0.5,1.0,0.5,1.0,0
560,rural,10956,SAN JOSE DE RARANGA,1.0,0.5,1.0,1.0,0.5,0
561,rural,10956,SAN JOSE DE RARANGA,1.0,0.0,1.0,0.0,1.0,0
562,rural,10956,SAN JOSE DE RARANGA,1.0,0.0,1.0,1.0,1.0,0
563,rural,11152,LA UNION,1.0,0.0,1.0,0.0,1.0,0
564,rural,11152,LA UNION,1.0,0.0,0.5,1.0,1.0,1
565,rural,11152,LA UNION,1.0,0.5,1.0,1.0,1.0,0
566,rural,11152,LA UNION,1.0,0.0,0.0,1.0,1.0,1
567,rural,11152,LA UNION,1.0,0.0,1.0,0.5,1.0,0
568,rural,11152,LA UNION,0.5,0.0,0.0,0.5,1.0,1
569,rural,11152,LA UNION,0.5,0.0,0.5,1.0,1.0,1
570,rural,11152,LA UNION,1.0,0.5,0.0,0.5,1.0,1
571,rural,11152,LA UNION,1.0,0.0,1.0,1.0,1.0,0
572,rural,11152,LA UNION,1.0,0.5,1.0,0.0,1.0,0
573,rural,11152,LA UNION,1.0,0.5,0.5,1.0,1.0,1
574,rural,11253,SAN VICENTE,0.0,0.0,1.0,1.0,1.0,0
575,rural,11253,SAN VICENTE,0.5,0.0,0.0,0.0,1.0,2
576,rural,11253,SAN VICENTE,1.0,0.0,1.0,1.0,1.0,0
577,rural,11253,SAN VICENTE,1.0,0.5,1.0,1.0,1.0,0
578,rural,11253,SAN VICENTE,1.0,1.0,1.0,1.0,1.0,0
579,rural,11253,SAN VICENTE,0.0,1.0,1.0,1.0,1.0,0
580,rural,11253,SAN VICENTE,0.0,1.0,0.0,1.0,0.0,1
581,rural,11253,SAN VICENTE,0.0,0.5,1.0,1.0,1.0,0
582,rural,11253,SAN VICENTE,1.0,0.0,1.0,0.5,1.0,0
583,rural,11253,SAN VICENTE,0.0,1.0,1.0,1.0,0.0,0
584,rural,11253,SAN VICENTE,0.0,0.0,1.0,1.0,1.0,0
585,rural,11253,SAN VICENTE,0.5,0.0,0.5,1.0,1.0,1
586,rural,11352,PALMAS,1.0,0.0,1.0,1.0,1.0,0
587,rural,11352,PALMAS,1.0,0.0,1.0,1.0,1.0,0
588,rural,11352,PALMAS,0.0,0.0,1.0,1.0,1.0,0
589,rural,11352,PALMAS,0.0,1.0,0.0,1.0,0.0,1
590,rural,11352,PALMAS,1.0,0.0,1.0,0.5,0.0,0
591,rural,11352,PALMAS,1.0,0.5,1.0,1.0,1.0,0
592,rural,11352,PALMAS,0.5,0.0,1.0,1.0,1.0,0
593,rural,11352,PALMAS,0.5,0.0,1.0,1.0,1.0,0
594,rural,11352,PALMAS,0.0,1.0,0.5,1.0,0.0,1
595,rural,11352,PALMAS,0.0,0.0,0.5,1.0,1.0,1
596,rural,11352,PALMAS,0.0,0.0,0.0,1.0,1.0,1
597,rural,11352,PALMAS,0.0,1.0,0.0,1.0,0.0,1
598,urbana,11550,CAMILO PONCE ENRIQUEZ,1.0,0.0,1.0,1.0,0.0,0
599,urbana,11550,CAMILO PONCE ENRIQUEZ,1.0,0.0,0.5,1.0,1.0,1
600,urbana,11550,CAMILO PONCE ENRIQUEZ,1.0,0.0,1.0,1.0,1.0,0
601,urbana,11550,CAMILO PONCE ENRIQUEZ,1.0,0.0,1.0,1.0,0.5,0
602,urbana,11550,CAMILO PONCE ENRIQUEZ,1.0,0.0,0.0,1.0,1.0,1
603,urbana,11550,CAMILO PONCE ENRIQUEZ,1.0,0.5,0.5,1.0,0.5,1
604,urbana,11550,CAMILO PONCE ENRIQUEZ,1.0,0.5,0.0,1.0,0.5,1
605,urbana,11550,CAMILO PONCE ENRIQUEZ,0.0,0.5,0.0,0.0,0.5,2
606,urbana,11550,CAMILO PONCE ENRIQUEZ,0.5,0.5,1.0,0.5,0.5,0
607,urbana,11550,CAMILO PONCE ENRIQUEZ,0.0,0.5,0.0,1.0,0.0,1
608,urbana,11550,CAMILO PONCE ENRIQUEZ,0.0,0.5,0.0,1.0,1.0,1
609,urbana,11550,CAMILO PONCE ENRIQUEZ,1.0,0.5,0.5,0.0,0.5,2
610,rural,11551,EL CARMEN DE PIJILI,1.0,0.0,0.0,0.5,1.0,1
611,rural,11551,EL CARMEN DE PIJILI,0.5,0.0,0.5,1.0,1.0,1
612,rural,11551,EL CARMEN DE PIJILI,1.0,0.0,1.0,0.5,1.0,0
613,rural,11551,EL CARMEN DE PIJILI,0.5,0.0,0.5,0.5,1.0,1
614,rural,11551,EL CARMEN DE PIJILI,1.0,0.5,1.0,1.0,0.5,0
615,rural,11551,EL CARMEN DE PIJILI,0.0,0.0,1.0,1.0,0.0,0
616,rural,11551,EL CARMEN DE PIJILI,0.0,0.5,0.5,1.0,0.0,1
617,rural,11551,EL CARMEN DE PIJILI,1.0,0.0,0.0,1.0,1.0,1
618,rural,11551,EL CARMEN DE PIJILI,1.0,1.0,0.5,0.5,1.0,0
619,rural,11551,EL CARMEN DE PIJILI,1.0,0.5,0.5,1.0,0.0,1
620,rural,11551,EL CARMEN DE PIJILI,0.0,1.0,0.5,0.5,1.0,1
621,rural,11551,EL CARMEN DE PIJILI,1.0,0.5,1.0,1.0,0.0,0
622,urbana,20150,GUARANDA,0.5,0.5,1.0,0.0,0.5,0
623,urbana,20150,GUARANDA,0.5,0.0,0.0,1.0,0.5,1
624,urbana,20150,GUARANDA,0.5,0.0,0.0,1.0,0.5,1
625,urbana,20150,GUARANDA,0.5,0.0,0.5,1.0,1.0,1
626,urbana,20150,GUARANDA,0.5,0.5,0.0,1.0,0.0,1
627,urbana,20150,GUARANDA,0.5,0.0,0.0,1.0,0.5,1
628,urbana,20150,GUARANDA,0.0,0.0,1.0,0.0,0.5,0
629,urbana,20150,GUARANDA,0.5,1.0,0.0,0.0,0.5,2
630,urbana,20150,GUARANDA,0.5,0.0,0.0,1.0,0.5,1
631,urbana,20150,GUARANDA,0.5,0.0,0.0,1.0,0.5,1
632,urbana,20150,GUARANDA,0.5,0.0,1.0,1.0,0.5,0
633,urbana,20150,GUARANDA,0.0,1.0,0.0,0.0,1.0,2
634,urbana,20150,GUARANDA,1.0,1.0,1.0,0.0,1.0,0
635,urbana,20150,GUARANDA,0.5,0.0,1.0,0.5,0.0,0
636,urbana,20150,GUARANDA,1.0,1.0,0.0,0.0,0.0,2
637,urbana,20150,GUARANDA,0.5,0.5,1.0,1.0,1.0,0
638,urbana,20150,GUARANDA,0.0,0.0,1.0,0.0,0.5,0
639,urbana,20150,GUARANDA,1.0,1.0,1.0,1.0,0.0,0
640,urbana,20150,GUARANDA,0.5,1.0,1.0,0.5,0.5,0
641,urbana,20150,GUARANDA,1.0,0.5,1.0,0.5,0.0,0
642,urbana,20150,GUARANDA,0.5,0.5,1.0,0.5,1.0,0
643,urbana,20150,GUARANDA,1.0,1.0,1.0,0.0,0.5,0
644,urbana,20150,GUARANDA,0.5,0.0,1.0,0.0,0.5,0
645,urbana,20150,GUARANDA,0.5,1.0,1.0,0.0,0.5,0
646,urbana,20150,GUARANDA,1.0,1.0,1.0,0.0,1.0,0
647,urbana,20150,GUARANDA,1.0,1.0,0.0,0.0,1.0,2
648,urbana,20150,GUARANDA,1.0,1.0,1.0,1.0,0.5,0
649,urbana,20150,GUARANDA,0.5,1.0,0.5,0.0,0.5,2
650,urbana,20150,GUARANDA,1.0,1.0,0.0,1.0,0.0,1
651,urbana,20150,GUARANDA,0.5,1.0,0.0,0.5,0.5,2
652,urbana,20150,GUARANDA,1.0,1.0,0.5,1.0,0.0,1
653,urbana,20150,GUARANDA,1.0,1.0,1.0,1.0,0.0,0
654,urbana,20150,GUARANDA,1.0,0.5,0.0,0.0,0.0,2
655,urbana,20150,GUARANDA,1.0,1.0,0.0,0.0,0.0,2
656,urbana,20150,GUARANDA,1.0,1.0,0.5,0.0,0.5,2
657,urbana,20150,GUARANDA,1.0,0.5,1.0,0.0,0.5,0
658,rural,20150,GUARANDA,1.0,0.0,0.5,0.0,1.0,2
659,rural,20150,GUARANDA,1.0,0.0,0.5,0.5,1.0,0
660,rural,20150,GUARANDA,1.0,1.0,0.0,1.0,1.0,1
661,rural,20150,GUARANDA,1.0,1.0,0.0,1.0,1.0,1
662,rural,20150,GUARANDA,1.0,1.0,0.0,1.0,1.0,1
663,rural,20150,GUARANDA,1.0,0.0,1.0,1.0,1.0,0
664,rural,20150,GUARANDA,0.5,0.0,0.5,0.0,1.0,2
665,rural,20150,GUARANDA,0.5,1.0,0.0,1.0,0.0,1
666,rural,20150,GUARANDA,0.5,0.5,0.0,0.5,1.0,1
667,rural,20150,GUARANDA,0.0,1.0,0.0,0.0,1.0,2
668,rural,20150,GUARANDA,0.0,0.0,1.0,1.0,1.0,0
669,rural,20150,GUARANDA,0.0,1.0,0.0,1.0,0.0,1
670,rural,20150,GUARANDA,1.0,1.0,0.0,1.0,1.0,1
671,rural,20150,GUARANDA,0.0,1.0,0.0,0.0,1.0,2
672,rural,20150,GUARANDA,0.5,0.5,0.0,1.0,0.5,1
673,rural,20150,GUARANDA,0.0,0.5,0.0,1.0,0.5,1
674,rural,20150,GUARANDA,1.0,0.0,1.0,0.0,1.0,0
675,rural,20150,GUARANDA,1.0,0.0,0.5,0.5,1.0,0
676,rural,20150,GUARANDA,0.5,0.5,0.0,0.0,1.0,2
677,rural,20150,GUARANDA,0.0,0.5,0.5,0.5,1.0,1
678,rural,20150,GUARANDA,0.5,1.0,0.0,0.0,1.0,2
679,rural,20150,GUARANDA,1.0,0.0,0.5,0.0,1.0,2
680,rural,20150,GUARANDA,0.0,0.5,0.5,0.0,1.0,2
681,rural,20150,GUARANDA,0.5,0.0,1.0,0.5,1.0,0
682,rural,20150,GUARANDA,1.0,0.5,0.0,0.5,1.0,1
683,rural,20150,GUARANDA,1.0,0.5,1.0,0.5,1.0,0
684,rural,20150,GUARANDA,1.0,0.5,0.0,0.0,1.0,2
685,rural,20150,GUARANDA,1.0,0.5,0.0,1.0,1.0,1
686,rural,20155,SALINAS,0.0,0.5,1.0,0.0,0.0,0
687,rural,20155,SALINAS,1.0,0.0,0.0,0.0,0.5,2
688,rural,20155,SALINAS,0.0,0.5,1.0,1.0,0.5,0
689,rural,20155,SALINAS,0.0,0.5,0.5,1.0,1.0,1
690,rural,20155,SALINAS,0.0,0.5,0.5,1.0,0.5,1
691,rural,20155,SALINAS,0.5,0.0,1.0,0.5,1.0,0
692,rural,20155,SALINAS,0.5,0.0,1.0,0.5,0.5,0
693,rural,20155,SALINAS,0.5,0.0,0.5,0.0,0.5,2
694,rural,20155,SALINAS,0.5,0.0,0.0,1.0,0.5,1
695,rural,20155,SALINAS,0.5,0.0,1.0,1.0,1.0,0
696,rural,20155,SALINAS,1.0,0.0,0.0,0.0,1.0,2
697,rural,20155,SALINAS,1.0,0.5,0.0,0.0,1.0,2
698,rural,20157,SAN SIMON (YACOTO),0.0,0.5,0.0,0.0,0.5,2
699,rural,20157,SAN SIMON (YACOTO),0.0,0.0,0.0,0.0,0.5,2
700,rural,20157,SAN SIMON (YACOTO),0.5,0.5,0.0,0.0,0.5,2
701,rural,20157,SAN SIMON (YACOTO),0.5,0.0,0.0,0.0,0.5,2
702,rural,20157,SAN SIMON (YACOTO),0.0,0.5,0.0,1.0,0.5,1
703,rural,20157,SAN SIMON (YACOTO),0.0,0.5,0.0,0.0,0.5,2
704,rural,20157,SAN SIMON (YACOTO),0.0,0.0,0.0,1.0,0.5,1
705,rural,20157,SAN SIMON (YACOTO),0.5,0.0,0.0,0.0,0.5,2
706,rural,20157,SAN SIMON (YACOTO),0.5,0.0,0.0,0.0,0.5,2
707,rural,20157,SAN SIMON (YACOTO),1.0,0.0,1.0,0.0,0.5,0
708,rural,20157,SAN SIMON (YACOTO),0.5,0.0,0.0,1.0,0.5,1
709,rural,20157,SAN SIMON (YACOTO),0.5,0.5,0.0,1.0,1.0,1
710,rural,20350,SAN JOSE DE CHIMBO,1.0,1.0,0.0,0.5,1.0,1
711,rural,20350,SAN JOSE DE CHIMBO,1.0,0.5,0.0,1.0,1.0,1
712,rural,20350,SAN JOSE DE CHIMBO,0.0,1.0,0.5,0.0,1.0,2
713,rural,20350,SAN JOSE DE CHIMBO,1.0,0.0,0.5,0.0,1.0,2
714,rural,20350,SAN JOSE DE CHIMBO,1.0,0.0,0.5,1.0,1.0,1
715,rural,20350,SAN JOSE DE CHIMBO,1.0,1.0,0.0,0.5,1.0,1
