,area,ciudad,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p3,s101p3a,s101p3b,s101p4,s101p4a,s101p4b,s101p4b1,s101p5a,s101p5b,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,s101p8,s101p9a,s101p9b,s101p9c,s101p9d,s101p121,s101p122,s101p123,s101p124,s101p125,s101p126,s101p13,s101p141,s101p142,s101p143,s101p144,s101p171,s101p172,s101p173,s101p174,s101p175,s101p176,s101p181,s101p182,s101p183
10728,rural,210158,0,1,1,1,1,1,2,6,6,6,6,6,1,4,4,1,5,0,5,6,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1,5
10729,rural,210158,1,0,0,0,0,1,6,4,4,4,4,1,1,4,4,1,6,0,6,1,6,7,6,5,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,2,2,4,1,1,1,1,0,1,2,0,1,0,0,1,3,3,2,2,1,1,1,1
10730,rural,210158,0,0,0,1,1,1,2,4,4,6,6,6,1,2,2,1,4,0,4,6,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,0,1,0,1,1,1,3,1,1,1,0,1,1,1,2,2,1,1,1,5
10731,rural,210158,0,0,0,1,1,1,2,4,4,6,6,6,1,4,4,1,12,0,12,3,6,2,1,3,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
10732,rural,210158,0,1,1,1,1,1,2,7,7,7,7,7,1,2,2,1,3,0,3,6,6,2,6,6,1,7,0,5,5,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
10733,rural,210158,0,1,1,1,1,1,2,6,6,6,6,6,2,0,0,1,5,0,4,1,6,6,6,6,1,7,0,7,0,5,10,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10734,rural,210158,1,1,1,1,1,1,6,6,6,6,6,6,2,0,0,1,4,0,4,1,1,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,0,0,3,1,1,1,1,1,1,1,2,1,4,1,1,2
10735,rural,210158,0,0,0,0,0,0,2,4,4,4,4,4,1,4,4,1,4,0,4,1,6,2,1,6,6,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,8,7,0,5,6,7,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,2,1,1,2,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,5,1,1
10736,rural,210158,0,1,1,1,1,1,2,6,6,6,6,6,1,8,8,1,4,0,4,6,1,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,5
10737,rural,210158,0,1,0,0,0,1,2,6,4,4,4,1,1,2,2,1,7,0,2,1,6,7,6,4,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10738,rural,210158,0,1,1,1,1,1,2,6,6,6,6,6,2,0,0,1,6,0,6,1,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
10739,rural,210158,0,1,1,1,1,1,2,6,6,6,6,6,1,1,1,1,8,0,8,1,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
10740,rural,210158,0,1,1,0,0,0,2,6,6,3,3,3,1,2,2,1,4,0,4,1,6,7,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,3,1,7,0,7,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5
10741,rural,210158,0,1,0,1,1,1,2,6,4,6,6,1,1,2,2,1,1,0,1,1,1,7,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,3,3,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,2,1,1,0,1,0,1,1,1,1,1,1,1,2,1,1,2,1,4,5,1,1
10742,rural,210158,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,4,0,4,6,1,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,2,1,5,1,1
10743,rural,210158,0,1,1,1,1,1,2,6,6,6,6,6,2,0,0,1,3,0,3,1,1,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,0,1,0,1,1,0,2,1,1,1,1,1,1,1,2,1,1,1,1,1
10744,urbana,210450,0,0,0,0,0,0,3,3,3,3,3,3,2,0,0,1,3,0,3,1,1,2,1,1,1,7,0,7,0,5,20,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5
10745,urbana,210450,1,0,0,0,0,1,6,4,4,4,5,1,1,4,4,1,5,0,5,1,1,6,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,1,2,2,2,1,0,0,1,0,1,2,1,1,1,1,2,3,1,2,3,4,4,3,2
10746,urbana,210450,0,1,1,1,1,1,2,6,6,6,6,1,1,4,4,1,8,0,8,1,1,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,5,8,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,2,2,2,1,0,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,1,3,1,1
10747,urbana,210450,0,1,1,1,1,1,2,6,6,1,1,1,1,2,2,1,3,0,3,6,1,2,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,2,4,4,1,1,3,2
10748,urbana,210450,0,1,1,1,1,1,2,6,6,1,1,1,2,0,0,1,2,0,2,1,1,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,2,2,4,1,5,4
10749,urbana,210450,1,1,1,1,1,1,6,6,6,6,6,6,2,0,0,1,3,0,3,1,1,6,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
10750,urbana,210450,0,1,1,1,1,1,2,6,6,6,6,6,1,2,2,1,10,2,8,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,2,2,1,1,0,1,1,0,1,3,1,1,1,1,4,1,1,5,3,5,5,1,1
10751,urbana,210450,1,0,0,1,1,1,6,3,3,1,1,1,2,0,0,1,2,0,2,1,1,6,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,5,1,1,1
10752,urbana,210450,0,0,0,1,1,1,2,4,4,6,6,6,1,4,4,1,7,0,7,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,1,1,1,0,1,0,1,2,1,1,0,1,1,1,1,5,5,1,1,5,1
10753,urbana,210450,0,0,1,1,1,1,2,4,6,6,6,6,1,4,4,1,20,0,20,6,6,6,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3,1,2,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,1,5,3
10754,urbana,210450,0,1,1,1,1,1,2,6,6,6,6,6,1,2,2,1,10,1,9,6,6,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,2,2,1,1,0,0,0,0,0,0,3,1,1,1,1,3,1,4,2,1,1,4,2,2
10755,urbana,210450,1,1,1,1,1,1,6,6,6,1,6,1,2,0,0,1,4,0,4,1,1,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,0,1,1,0,1,2,1,1,1,1,1,4,1,2,2,1,2,2,2
10756,rural,210450,0,0,0,0,0,0,2,4,4,4,4,4,1,2,2,1,8,0,8,4,7,6,6,7,1,7,0,7,0,7,0,2,4,7,0,7,0,5,3,2,2,7,0,5,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
10757,rural,210450,1,0,0,1,1,0,6,4,4,6,1,6,1,2,2,1,4,0,4,6,6,6,6,6,1,7,0,7,0,2,1,7,0,7,0,7,0,2,1,7,0,2,1,7,0,7,0,1,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,3,1,1,1,1,1,0,0,1,0,1,2,1,1,1,0,1,1,1,2,2,3,2,5,5
10758,rural,210450,1,1,1,1,1,1,6,6,6,1,1,1,2,0,0,1,6,0,6,1,1,6,6,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,3,3,3,3,2,5,5,5
10759,rural,210450,1,1,1,1,1,1,6,7,6,6,6,6,1,4,4,1,9,0,9,6,6,6,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,3,1,7,0,1,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1
10760,rural,210450,1,1,1,1,1,1,6,6,6,1,1,1,2,0,0,1,4,0,4,1,1,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,1,1,1,2,1,5,5,5,2
10761,rural,210450,0,0,0,0,0,1,2,4,4,4,4,1,1,2,2,1,3,0,3,6,1,7,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,0,0,1,0,1,1,1,1,1,1,4,1,1,1,1,3,2,4,4
10762,rural,210450,0,0,0,1,1,1,2,6,6,1,1,1,2,0,0,1,5,0,5,1,1,7,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,3,2,2,1,1,1,1,1,0,1,1,1,1,1,1,2,3,2,2,1,4,3,2,2
10763,rural,210450,1,1,1,1,1,1,6,6,6,1,1,6,2,0,0,1,9,0,9,1,1,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,2,2,4,1,4,1
10764,rural,210450,0,0,0,0,0,0,2,6,6,6,4,6,1,2,2,1,4,0,4,6,6,2,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1
10765,rural,210450,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,7,0,7,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
10766,rural,210450,0,1,1,1,1,1,2,6,6,6,6,6,2,0,0,1,4,0,4,1,1,1,6,6,1,7,0,7,0,7,0,5,17,7,0,7,0,7,0,2,3,7,0,5,2,7,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,0,1,1,0,1,2,1,1,0,0,1,2,2,1,1,2,4,1,1
10767,rural,210450,1,1,1,1,1,1,6,6,6,6,6,6,1,4,4,1,4,0,4,6,6,7,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,0,1,1,1,1,1,4,1,1,1,1,1,5,2,1,1,1,5,1,5
10768,rural,210451,0,1,1,1,1,1,2,7,7,7,7,7,1,4,4,1,4,0,4,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,1.0,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,1
10769,rural,210451,0,0,0,0,1,1,2,4,4,4,1,1,2,0,0,1,6,0,6,1,1,7,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,2,5,2,1
10770,rural,210451,0,1,1,1,1,1,2,7,7,7,7,7,1,2,2,1,6,0,6,1,6,6,6,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
10771,rural,210451,0,0,0,1,1,1,2,7,7,1,1,1,1,2,2,1,2,0,2,1,1,6,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,2,1,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,3,1,4,5,1,1
10772,rural,210451,0,1,1,1,1,1,2,7,7,7,7,7,2,0,0,2,0,0,0,1,7,1,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10773,rural,210451,0,0,0,0,0,1,2,7,7,7,4,1,1,4,4,1,3,0,3,5,1,5,7,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,1,1,1,0,0,0,0,1,2,1,0,0,0,2,1,1,2,1,4,5,2,2
10774,rural,210451,0,0,0,1,1,1,2,4,4,1,1,1,1,4,4,1,4,0,4,1,1,7,1,1,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,1,1,0,1,1,0,1,1,1,1,1,1,3,2,3,3,3,4,5,1,1
10775,rural,210451,1,1,1,1,1,1,6,6,6,1,1,1,2,0,0,1,9,0,9,1,6,6,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,2,2,1,1,0,0,1,0,1,3,1,1,1,1,2,3,3,3,3,4,5,1,1
10776,rural,210451,0,0,0,0,0,0,2,4,7,5,3,7,1,2,2,1,6,0,6,1,7,7,1,7,1,7,0,7,0,7,0,5,5,7,0,7,0,7,0,2,1,7,0,7,0,7,0,1,0.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,0,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
10777,rural,210451,0,1,1,1,1,1,7,7,7,1,1,1,2,0,0,1,2,0,2,1,1,7,1,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1,7,7,7,1,0,1,0,0,1,2,1,1,1,1,1,2,1,2,1,3,3,3,3
10778,rural,210451,0,1,1,1,1,1,2,6,6,6,6,6,1,2,2,1,7,0,7,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,2,2,2,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,1,1
10779,rural,210451,0,1,1,1,1,1,2,6,6,1,1,1,2,0,0,1,2,0,2,1,6,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1.0,3,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3
10780,rural,210453,1,0,0,0,0,1,6,4,4,4,4,1,2,0,0,1,4,0,4,1,6,7,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,5,1,1,5
10781,rural,210453,0,1,1,1,1,1,2,6,6,6,6,6,2,0,0,1,8,0,8,1,6,7,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,2,2,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10782,rural,210453,0,1,1,1,1,1,2,6,6,6,1,1,2,0,0,1,4,0,4,1,1,2,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3,6,5,2,2,1,0,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,4,1,1
10783,rural,210453,0,0,0,0,0,1,2,6,6,6,6,1,2,0,0,1,5,0,5,1,6,7,6,6,1,7,0,1,3,1,2,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,5,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,7,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,5,5,1,1,5,1,1,5
10784,rural,210453,1,1,1,1,1,1,6,6,6,6,6,6,1,2,2,1,2,0,2,1,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
10785,rural,210453,1,1,1,1,1,1,6,6,6,6,6,1,1,4,4,1,7,0,7,1,6,2,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10786,rural,210453,1,1,1,1,1,1,6,6,6,6,6,1,1,3,3,1,5,0,5,6,6,2,6,6,7,7,0,7,0,1,10,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,2,2,2,1,1,0,1,1,0,4,1,1,1,1,2,1,1,1,1,1,1,1,1
10787,rural,210453,0,1,1,1,1,1,2,6,6,6,6,6,2,0,0,1,1,0,1,1,6,6,1,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
10788,rural,210453,0,1,1,1,1,1,2,6,6,6,6,6,1,4,4,1,2,0,2,1,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,0,0.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
10789,urbana,220150,0,0,0,0,0,1,2,3,3,3,3,1,2,0,0,1,1,0,1,1,1,6,5,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2
10790,urbana,220150,1,1,1,1,1,1,6,6,6,6,6,6,1,2,0,1,3,0,0,6,6,6,6,6,1,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,4,3,2
